OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-CA,USGS California Water Science Center,USGS-11313250,OLD R A CLIFTON COURT FERRY CA,Stream,,18040003,,,,,37.82437145000000,-121.5524492000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11313325,OLD R A INDIAN SLOUGH CA,Stream,,18040003,,,,,37.91436900000000,-121.5655064000000,24000,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11313405,OLD R A BACON ISLAND CA,Stream,,18040003,,,,,37.96992306000000,-121.5721740000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,0.1,feet,Level or other surveyed method.,NAVD88,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11313440,FALSE R NR OAKLEY CA,Stream,,18040003,,,,,38.05583330000000,-121.6669444000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11313460,SAN JOAQUIN R A PRISONERS PT NR TERMINOUS CA,Stream,,18040003,,,,,38.05944444000000,-121.5572222000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11336685,N MOKELUMNE NR WALNUT GROVE CA,Stream,,18040012,,,,,38.22333330000000,-121.5072222000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11336790,LITTLE POTATO SLOUGH A TERMINOUS CA,Stream,,18040012,,,,,38.09638889000000,-121.4961110000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,06,077,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11337190,SAN JOAQUIN R A JERSEY POINT CA,Stream,,18040003,,,,,38.05214240000000,-121.6888428000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,0.1,feet,Level or other surveyed method.,NAVD88,US,06,013,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11447540,SACRAMENTO R A PIER A WEST SACRAMENTO CA,Stream,,18020163,,,,,38.56831667000000,-121.5205694000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,13,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11447650,SACRAMENTO R A FREEPORT CA,Stream,,18020163,,,,,38.45566389000000,-121.5016167000000,24000,.5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11447850,STEAMBOAT SLOUGH NR WALNUT GROVE CA,Stream,,18020163,,,,,38.28472220000000,-121.5866667000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,0.1,feet,Level or other surveyed method.,NAVD88,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11447890,SACRAMENTO R AB DELTA CROSS CHANNEL CA,Stream,,18020163,,,,,38.25769218000000,-121.5182865000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,0.1,feet,Level or other surveyed method.,NAVD88,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11447903,GEORGIANA SLOUGH NR SACRAMENTO R,Stream,,18040012,,,,,38.23722220000000,-121.5175000000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,0.1,feet,Level or other surveyed method.,NAVD88,US,06,067,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11448750,SF SCOTTS C NR LAKEPORT CA,Stream,,18020116,17.1,sq mi,,,39.04027778000000,-122.9833056000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1499,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,033,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11448800,SCOTTS C BL SF SCOTTS C NR LAKEPORT CA,Stream,,18020116,49.4,sq mi,,,39.04194444000000,-122.9808333000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1499,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,033,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11451800,CACHE C A RUMSEY CA,Stream,,18020116,964,sq mi,,,38.88989880000000,-122.2383082000000,24000,1,seconds,Interpolated from MAP.,NAD83,405.69,feet,.1,feet,Level or other surveyed method.,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11452500,CACHE C A YOLO CA,Stream,,18020116,1139,sq mi,,,38.72712600000000,-121.8071874000000,,5,seconds,Interpolated from MAP.,NAD83,-3.14,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11452800,CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD,Stream,,18020163,,,,,38.68268185000000,-121.6730164000000,24000,1,seconds,Interpolated from MAP.,NAD83,49.10,feet,.01,feet,Level or other surveyed method.,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11452900,CACHE C OUTFLOW FROM SETTLING BASIN NR WOODLAND CA,Stream,,18020163,,,,,38.67851526000000,-121.6727386000000,24000,1,seconds,Interpolated from MAP.,NAD83,-0.78,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11453500,PUTAH C NR GUENOC CA,Stream,,18020162,113,sq mi,,,38.77879078000000,-122.5174807000000,24000,5,seconds,Interpolated from MAP.,NAD83,914.18,feet,.01,feet,Level or other surveyed method.,NGVD29,US,06,033,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11453590,POPE C A WALTER SPRINGS CA,Stream,,18020162,40.4,sq mi,,,38.64697220000000,-122.3658250000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,545,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,055,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455095,SACRAMENTO R DEEP WATER SHIP CHANNEL NR FREEPORT,Stream,,18020163,,,,,38.47686944000000,-121.5836417000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,8,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455136,SACRAMENTO R DEEP WATER SHIP CHANNEL NR CLARKSBURG,Stream,,18020163,,,,,38.40444444000000,-121.6145556000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455140,TOE DRAIN A LIBERTY ISLAND NR COURTLAND CA,Stream,,18020163,,,,,38.34916667000000,-121.6447222000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,.16,feet,.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455142,SACRAMENTO R DEEP WATER SHIP CHANNEL NR COURTLAND,Stream,,18020163,,,,,38.34166667000000,-121.6438889000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455143,LITTLE HOLLAND TRACT A NORTH BREACH NR COURTLAND C,Stream,,18020163,,,,,38.33541110000000,-121.6581860000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-2.79,feet,.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455146,LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA,Stream,,18020163,,,,,38.32885000000000,-121.6675306000000,24000,1,seconds,Interpolated from MAP.,NAD83,-2.15,feet,.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,06,113,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455261,ULATIS C A BROWNS RD NR ELMIRA CA,Stream,,18020163,,,,,38.30657870000000,-121.7946815000000,,5,seconds,Interpolated from MAP.,NAD83,,,,,,,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455276,SHAG SLOUGH A LIBERTY ISLAND NR COURTLAND CA,Stream,,18020163,,,,,38.30785830000000,-121.6924278000000,24000,.5,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455280,CACHE SLOUGH NR HASTINGS TRACT NR RIO VISTA CA,Stream,,18020163,,,,,38.27555556000000,-121.7091667000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455315,CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA,Stream,,18020163,,,,,38.24301110000000,-121.6842860000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,0,feet,5,feet,Interpolated from topographic map.,NAVD88,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455385,CACHE SLOUGH AB RYER ISLAND FERRY NR RIO VISTA CA,Stream,,18020163,,,,,38.19395556000000,-121.6580028000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,2,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455420,SACRAMENTO R A RIO VISTA CA,Stream,,18020163,,,,,38.14904444000000,-121.6889444000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,0.1,feet,Level or other surveyed method.,NAVD88,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455478,SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA,Stream,,18020163,,,,,38.09325200000000,-121.7371772000000,24000,1,seconds,Interpolated from MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455485,SACRAMENTO R BL TOLAND LANDING NR RIO VISTA CA,Stream,,18020163,,,,,38.07780830000000,-121.7672860000000,24000,.5,seconds,Interpolated from Digital MAP.,NAD83,0,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-11455508,SUISUN BAY A VAN SICKLE ISLAND NR PITTSBURG CA,Estuary,,18050001,,,,,38.04953056000000,-121.8875500000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,095,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-323905116512001,017S001E35E001S,Well,,18070304,,,,,32.65141667000000,-116.8554444000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,658,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,073,Other aquifers,,,,19970711,500,ft,500,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324117115552001,017S010E11H003S,Well,,18100204,,,,,32.68811717000000,-115.9230660000000,24000,1,seconds,Interpolated from MAP.,NAD83,380,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19870406,348,ft,348,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324323115580001,016S010E42A008S,Well,,18100204,,,,,32.72311620000000,-115.9675123000000,24000,1,seconds,Interpolated from MAP.,NAD83,325,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19690420,112,ft,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-324333115580201,016S010E32N001S,Well,,18100204,,,,,32.72580556000000,-115.9670833000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,309,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-324335115574801,016S010E32P003S,Well,,18100204,,,,,32.72638889000000,-115.9633333000000,,3,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,06,025,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-324359116292601,016S005E32P001S,Well,,18070305,,,,,32.73302778000000,-116.4907500000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3119,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,073,California Coastal Basin aquifers,,,,19970810,500,ft,500,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324400114380001,016S022E27K004S,Well,,15030107,,,,,32.73802778000000,-114.6388333000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,130,feet,2.5,feet,Interpolated from Digital Elevation Model,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,20020918,512,ft,530,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324405115592101,016S009E36G003S,Well,,18100204,,,,,32.73478254000000,-115.9900132000000,,1,seconds,Interpolated from MAP.,NAD83,353.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,1952,450,ft,806,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324407115590902,016S009E36H002S,Well,,18100204,,,,,32.73575000000000,-115.9853610000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,337,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,Basin and Range basin-fill aquifers,,,,20140926,410,ft,410,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324414115591901,016S009E36A001S,Well,,18100204,,,,,32.73722220000000,-115.9886110000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,339,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,20120312,800,ft,804,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324414115591902,016S009E36A002S,Well,,18100204,,,,,32.73722220000000,-115.9886110000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,339,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,20120321,200,ft,200,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324416115594101,016S009E36C002S,Well,,18100204,,,,,32.73783800000000,-115.9955690000000,24000,1,seconds,Interpolated from MAP.,NAD83,384.0,feet,.1,feet,Level or other surveyed method.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,196102,303,ft,303,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324417115582401,016S010E31B001S,Well,,18100204,,,,,32.73811577000000,-115.9741792000000,24000,1,seconds,Interpolated from MAP.,NAD83,297,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19781201,255,ft,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-324421115592101,016S009E36B001S,Well,,18100204,,,,,32.73922686000000,-115.9900132000000,,1,seconds,Interpolated from MAP.,NAD83,345.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,1961,460,ft,461,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324424116012301,016S009E34B001S,Well,,18100204,,,,,32.74005989000000,-116.0239029000000,24000,5,seconds,Interpolated from MAP.,NAD83,580,feet,.01,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,,410,ft,410,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324428115581601,016S010E30R001S,Well,,18100204,,,,,32.74117124000000,-115.9719569000000,24000,1,seconds,Interpolated from MAP.,NAD83,290.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19620305,75.0,ft,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-324439115593401,016S009E25K002S,Well,,18100204,,,,,32.74422670000000,-115.9936244000000,24000,1,seconds,Interpolated from MAP.,NAD83,364.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19720824,372,ft,400,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324446115595901,016S009E25M002S,Well,,18100204,,,,,32.74617110000000,-116.0005692000000,,1,seconds,Interpolated from MAP.,NAD83,410.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,1970,336,ft,336,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324455116003801,016S009E26F001S,Well,,18100204,,,,,32.74867090000000,-116.0114027000000,24000,1,seconds,Interpolated from MAP.,NAD83,430,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19900312,300,ft,305,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324457114452601,016S021E21J001S,Well,,18100204,,,,,32.74924120000000,-114.7579014000000,24000,.1,seconds,Differentially corrected Global Positioning System.,NAD83,281.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19940515,300,ft,300,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324501114455101,016S021E21L001S,Well,,18100204,,,,,32.75031899000000,-114.7648517000000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,278.4,feet,0.1,feet,Differentially corrected Global Positioning System.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-324558115595201,016S009E24D001S,Well,,18100204,,,,,32.76617058000000,-115.9986243000000,24000,1,seconds,Interpolated from MAP.,NAD83,382.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,,19761210,149,ft,150,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-324608115593501,016S009E24B001S,Well,,18100204,,,,,32.76894829000000,-115.9939018000000,24000,1,seconds,Interpolated from MAP.,NAD83,385.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,025,Basin and Range basin-fill aquifers,,,Unconfined single aquifer,19761109,128.4,ft,130,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-325914114584101,013S019E33PU01S,Well,,18100204,,,,,32.98730556000000,-114.9781667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,545,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,20200416,940,ft,940,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-330239116370601,013S004E18E003S,Well,,18070304,,,,,33.04433333000000,-116.6182500000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4107,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,073,,,,,19910708,1500,ft,1500,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-330447117065301,013S002W05D001S,Well,,18070304,,,,,33.07986110000000,-117.1149444000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,340,feet,10,feet,Interpolated from topographic map.,NGVD29,US,06,073,Other aquifers,,,,,450,ft,450,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-330550115160201,012S016E26GU01S,Well,,18100204,,,,,33.09736110000000,-115.2671944000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,222,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,19810706,260,ft,302.6,ft,NWIS
USGS-CA,USGS California Water Science Center,USGS-330655115450701,WETLAND A POE RD SITE B NR WESTMORLAND CA,Wetland,,18100204,,,,,33.11555556000000,-115.7519444000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-231,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-330657115453601,WETLAND A POE RD SITE D NR WESTMORLAND CA,Wetland,,18100204,,,,,33.11583333000000,-115.7563889000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-231,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-330659115451801,WETLAND A POE RD SITE C NR WESTMORLAND CA,Wetland,,18100204,,,,,33.11638889000000,-115.7550000000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-231,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-330700115450601,WETLAND A POE RD SITE A NR WESTMORLAND CA,Wetland,,18100204,,,,,33.11666667000000,-115.7519444000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,-231,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,025,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-332335117111501,009S003W15M002S,Well,,18070303,,,,,33.39347220000000,-117.1882222000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1003,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,073,Other aquifers,,,,1947,93.5,ft,93.5,ft,NWIS
